Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON,Iv
10.0,2023-11-17,put,META231117P00010000,0.01,0.0,0.01,0.0,0.0,3.0,203.0,2.3125042187499996,META,False,META,297.89,2023-09-08 20:00:01,2023-06-16 13:34:15,"{'contractSymbol': 'META231117P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 203, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1686922455, 'impliedVolatility': 2.3125042187499996, 'inTheMoney': False}",2.3125042187499996
10.0,2024-01-19,put,META240119P00010000,0.03,0.0,0.01,0.0,0.0,1.0,3035.0,1.6875015625,META,False,META,297.89,2023-09-08 20:00:01,2023-08-18 14:00:21,"{'contractSymbol': 'META240119P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3035, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692367221, 'impliedVolatility': 1.6875015625, 'inTheMoney': False}",1.6875015625
10.0,2024-03-15,put,META240315P00010000,0.01,0.0,0.01,0.0,0.0,100.0,228.0,1.40625296875,META,False,META,297.89,2023-09-08 20:00:01,2023-07-28 17:45:41,"{'contractSymbol': 'META240315P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 100, 'openInterest': 228, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1690566341, 'impliedVolatility': 1.40625296875, 'inTheMoney': False}",1.40625296875
10.0,2024-06-21,put,META240621P00010000,0.01,0.0,0.01,0.0,0.0,1.0,2779.0,1.125004375,META,False,META,297.89,2023-09-08 20:00:01,2023-07-27 19:21:03,"{'contractSymbol': 'META240621P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2779, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1690485663, 'impliedVolatility': 1.125004375, 'inTheMoney': False}",1.125004375
10.0,2025-01-17,put,META250117P00010000,0.01,0.0,0.01,0.0,0.0,1.0,784.0,0.87500125,META,False,META,297.89,2023-09-08 20:00:01,2023-08-30 15:08:07,"{'contractSymbol': 'META250117P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 784, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1693408087, 'impliedVolatility': 0.87500125, 'inTheMoney': False}",0.87500125
10.0,2025-06-20,put,META250620P00010000,0.31,0.0,0.0,0.0,0.0,40.0,369.0,0.500005,META,False,META,297.89,2023-09-08 20:00:01,2023-04-17 13:30:11,"{'contractSymbol': 'META250620P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.31, 'change': 0.0, 'percentChange': 0.0, 'volume': 40, 'openInterest': 369, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1681738211, 'impliedVolatility': 0.500005, 'inTheMoney': False}",0.500005
10.0,2025-12-19,put,META251219P00010000,0.09,0.0,0.19,0.0,0.0,9.0,10.0,0.8730481445312499,META,False,META,297.89,2023-09-08 20:00:01,2023-06-16 15:49:00,"{'contractSymbol': 'META251219P00010000', 'strike': 10.0, 'currency': 'USD', 'lastPrice': 0.09, 'change': 0.0, 'percentChange': 0.0, 'volume': 9, 'openInterest': 10, 'bid': 0.0, 'ask': 0.19, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1686930540, 'impliedVolatility': 0.8730481445312499, 'inTheMoney': False}",0.8730481445312499
15.0,2023-09-15,put,META230915P00015000,0.01,0.0,0.0,0.0,0.0,1.0,548.0,0.500005,META,False,META,297.89,2023-09-08 20:00:01,2023-03-21 17:01:43,"{'contractSymbol': 'META230915P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 548, 'bid': 0.0, 'ask': 0.0, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1679418103, 'impliedVolatility': 0.500005, 'inTheMoney': False}",0.500005
15.0,2023-11-17,put,META231117P00015000,0.01,0.0,0.01,0.0,0.0,,1.0,2.000005,META,False,META,297.89,2023-09-08 20:00:01,2023-08-15 17:00:45,"{'contractSymbol': 'META231117P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 1, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1692118845, 'impliedVolatility': 2.000005, 'inTheMoney': False}",2.000005
15.0,2024-01-19,put,META240119P00015000,0.01,0.0,0.01,0.0,0.0,4.0,2646.0,1.46875265625,META,False,META,297.89,2023-09-08 20:00:01,2023-08-10 14:00:40,"{'contractSymbol': 'META240119P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 2646, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691676040, 'impliedVolatility': 1.46875265625, 'inTheMoney': False}",1.46875265625
15.0,2024-03-15,put,META240315P00015000,0.01,0.0,0.01,0.0,0.0,,1.0,1.21875390625,META,False,META,297.89,2023-09-08 20:00:01,2023-06-14 15:22:25,"{'contractSymbol': 'META240315P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 1, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1686756145, 'impliedVolatility': 1.21875390625, 'inTheMoney': False}",1.21875390625
15.0,2024-06-21,put,META240621P00015000,0.01,0.0,0.01,0.0,0.0,1.0,1693.0,0.98437515625,META,False,META,297.89,2023-09-08 20:00:01,2023-07-27 19:20:32,"{'contractSymbol': 'META240621P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 1693, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1690485632, 'impliedVolatility': 0.98437515625, 'inTheMoney': False}",0.98437515625
15.0,2025-01-17,put,META250117P00015000,0.01,0.0,0.01,0.0,0.0,2.0,695.0,0.7500025,META,False,META,297.89,2023-09-08 20:00:01,2023-09-08 19:34:06,"{'contractSymbol': 'META250117P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 695, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1694201646, 'impliedVolatility': 0.7500025, 'inTheMoney': False}",0.7500025
15.0,2025-06-20,put,META250620P00015000,0.09,0.01,5.0,0.0,0.0,1.0,5.0,1.4584988012695312,META,False,META,297.89,2023-09-08 20:00:01,2023-08-29 13:35:14,"{'contractSymbol': 'META250620P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.09, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 5, 'bid': 0.01, 'ask': 5.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1693316114, 'impliedVolatility': 1.4584988012695312, 'inTheMoney': False}",1.4584988012695312
15.0,2025-12-19,put,META251219P00015000,0.01,0.01,0.63,0.0,0.0,5.0,5.0,0.8813488427734374,META,False,META,297.89,2023-09-08 20:00:01,2023-08-25 14:15:59,"{'contractSymbol': 'META251219P00015000', 'strike': 15.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 5, 'bid': 0.01, 'ask': 0.63, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1692972959, 'impliedVolatility': 0.8813488427734374, 'inTheMoney': False}",0.8813488427734374
20.0,2023-09-15,put,META230915P00020000,0.01,0.0,0.01,0.0,0.0,3.0,852.0,5.7500028125,META,False,META,297.89,2023-09-08 20:00:01,2023-03-28 18:16:00,"{'contractSymbol': 'META230915P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 852, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1680027360, 'impliedVolatility': 5.7500028125, 'inTheMoney': False}",5.7500028125
20.0,2023-09-22,put,META230922P00020000,0.02,0.0,0.01,0.0,0.0,,11.0,4.000005,META,False,META,297.89,2023-09-08 20:00:01,2023-08-08 18:09:11,"{'contractSymbol': 'META230922P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 11, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1695340800, 'lastTradeDate': 1691518151, 'impliedVolatility': 4.000005, 'inTheMoney': False}",4.000005
20.0,2024-01-19,put,META240119P00020000,0.01,0.0,0.01,0.0,0.0,11.0,1897.0,1.3125034374999998,META,False,META,297.89,2023-09-08 20:00:01,2023-08-10 14:07:40,"{'contractSymbol': 'META240119P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 11, 'openInterest': 1897, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691676460, 'impliedVolatility': 1.3125034374999998, 'inTheMoney': False}",1.3125034374999998
20.0,2024-03-15,put,META240315P00020000,0.01,0.0,0.01,0.0,0.0,2.0,3.0,1.09375453125,META,False,META,297.89,2023-09-08 20:00:01,2023-06-14 15:22:16,"{'contractSymbol': 'META240315P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 3, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1686756136, 'impliedVolatility': 1.09375453125, 'inTheMoney': False}",1.09375453125
20.0,2024-06-21,put,META240621P00020000,0.01,0.0,0.01,0.0,0.0,1.0,131.0,0.9062509375,META,False,META,297.89,2023-09-08 20:00:01,2023-07-27 19:19:53,"{'contractSymbol': 'META240621P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 131, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1690485593, 'impliedVolatility': 0.9062509375, 'inTheMoney': False}",0.9062509375
20.0,2025-01-17,put,META250117P00020000,0.04,0.0,0.08,0.0,0.0,1.0,214.0,0.8085956640624999,META,False,META,297.89,2023-09-08 20:00:01,2023-09-07 19:53:35,"{'contractSymbol': 'META250117P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.04, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 214, 'bid': 0.0, 'ask': 0.08, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1694116415, 'impliedVolatility': 0.8085956640624999, 'inTheMoney': False}",0.8085956640624999
20.0,2025-06-20,put,META250620P00020000,0.1,0.0,0.2,0.0,0.0,50.0,57.0,0.773439765625,META,False,META,297.89,2023-09-08 20:00:01,2023-08-02 14:02:40,"{'contractSymbol': 'META250620P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 50, 'openInterest': 57, 'bid': 0.0, 'ask': 0.2, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1690984960, 'impliedVolatility': 0.773439765625, 'inTheMoney': False}",0.773439765625
20.0,2025-12-19,put,META251219P00020000,0.11,0.0,0.29,0.0,0.0,,1.0,0.7138700488281251,META,False,META,297.89,2023-09-08 20:00:01,2023-07-17 15:41:42,"{'contractSymbol': 'META251219P00020000', 'strike': 20.0, 'currency': 'USD', 'lastPrice': 0.11, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 1, 'bid': 0.0, 'ask': 0.29, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1689608502, 'impliedVolatility': 0.7138700488281251, 'inTheMoney': False}",0.7138700488281251
25.0,2023-09-15,put,META230915P00025000,0.01,0.0,0.04,0.0,0.0,1.0,97.0,5.8437526953125,META,False,META,297.89,2023-09-08 20:00:01,2023-03-21 17:01:32,"{'contractSymbol': 'META230915P00025000', 'strike': 25.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 97, 'bid': 0.0, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1679418092, 'impliedVolatility': 5.8437526953125, 'inTheMoney': False}",5.8437526953125
25.0,2024-01-19,put,META240119P00025000,0.01,0.0,0.01,0.0,0.0,2.0,6338.0,1.1875040625,META,False,META,297.89,2023-09-08 20:00:01,2023-08-10 14:00:28,"{'contractSymbol': 'META240119P00025000', 'strike': 25.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 6338, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691676028, 'impliedVolatility': 1.1875040625, 'inTheMoney': False}",1.1875040625
25.0,2024-03-15,put,META240315P00025000,0.01,0.0,0.01,0.0,0.0,1.0,9.0,1.000005,META,False,META,297.89,2023-09-08 20:00:01,2023-06-14 15:20:51,"{'contractSymbol': 'META240315P00025000', 'strike': 25.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 9, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1686756051, 'impliedVolatility': 1.000005, 'inTheMoney': False}",1.000005
25.0,2024-06-21,put,META240621P00025000,0.01,0.0,0.01,0.0,0.0,2.0,191.0,0.8125018749999999,META,False,META,297.89,2023-09-08 20:00:01,2023-08-29 17:33:56,"{'contractSymbol': 'META240621P00025000', 'strike': 25.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 191, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1693330436, 'impliedVolatility': 0.8125018749999999, 'inTheMoney': False}",0.8125018749999999
25.0,2025-01-17,put,META250117P00025000,0.06,0.01,5.0,0.0,0.0,4.0,418.0,1.3286166381835933,META,False,META,297.89,2023-09-08 20:00:01,2023-08-16 18:31:15,"{'contractSymbol': 'META250117P00025000', 'strike': 25.0, 'currency': 'USD', 'lastPrice': 0.06, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 418, 'bid': 0.01, 'ask': 5.0, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1692210675, 'impliedVolatility': 1.3286166381835933, 'inTheMoney': False}",1.3286166381835933
25.0,2025-06-20,put,META250620P00025000,0.16,0.0,0.5,0.0,0.0,8.0,25.0,0.78711150390625,META,False,META,297.89,2023-09-08 20:00:01,2023-05-19 13:30:00,"{'contractSymbol': 'META250620P00025000', 'strike': 25.0, 'currency': 'USD', 'lastPrice': 0.16, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 25, 'bid': 0.0, 'ask': 0.5, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1684503000, 'impliedVolatility': 0.78711150390625, 'inTheMoney': False}",0.78711150390625
25.0,2025-12-19,put,META251219P00025000,0.34,0.15,0.35,0.0,0.0,4.0,4.0,0.6958038232421876,META,False,META,297.89,2023-09-08 20:00:01,2023-05-08 16:10:27,"{'contractSymbol': 'META251219P00025000', 'strike': 25.0, 'currency': 'USD', 'lastPrice': 0.34, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 4, 'bid': 0.15, 'ask': 0.35, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1683562227, 'impliedVolatility': 0.6958038232421876, 'inTheMoney': False}",0.6958038232421876
30.0,2023-09-15,put,META230915P00030000,0.01,0.0,0.01,0.0,0.0,2.0,4951.0,4.875003906249999,META,False,META,297.89,2023-09-08 20:00:01,2023-05-30 17:58:12,"{'contractSymbol': 'META230915P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 4951, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1685469492, 'impliedVolatility': 4.875003906249999, 'inTheMoney': False}",4.875003906249999
30.0,2023-10-20,put,META231020P00030000,0.01,0.0,2.13,0.0,0.0,,1.0,3.5429698925781246,META,False,META,297.89,2023-09-08 20:00:01,2023-08-14 16:46:02,"{'contractSymbol': 'META231020P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 1, 'bid': 0.0, 'ask': 2.13, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1692031562, 'impliedVolatility': 3.5429698925781246, 'inTheMoney': False}",3.5429698925781246
30.0,2023-11-17,put,META231117P00030000,0.03,0.0,0.04,0.0,0.0,,40.0,1.703126484375,META,False,META,297.89,2023-09-08 20:00:01,2023-04-18 19:35:48,"{'contractSymbol': 'META231117P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 40, 'bid': 0.0, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1681846548, 'impliedVolatility': 1.703126484375, 'inTheMoney': False}",1.703126484375
30.0,2024-01-19,put,META240119P00030000,0.02,0.0,0.01,0.0,0.0,1.0,4383.0,1.125004375,META,False,META,297.89,2023-09-08 20:00:01,2023-08-11 18:58:56,"{'contractSymbol': 'META240119P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 4383, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691780336, 'impliedVolatility': 1.125004375, 'inTheMoney': False}",1.125004375
30.0,2024-02-16,put,META240216P00030000,0.01,0.0,0.14,0.0,0.0,,50.0,1.2656286718749998,META,False,META,297.89,2023-09-08 20:00:01,2023-07-13 18:02:16,"{'contractSymbol': 'META240216P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 50, 'bid': 0.0, 'ask': 0.14, 'contractSize': 'REGULAR', 'expiration': 1708041600, 'lastTradeDate': 1689271336, 'impliedVolatility': 1.2656286718749998, 'inTheMoney': False}",1.2656286718749998
30.0,2024-03-15,put,META240315P00030000,0.01,0.0,0.01,0.0,0.0,1.0,54.0,0.937500625,META,False,META,297.89,2023-09-08 20:00:01,2023-08-28 17:17:23,"{'contractSymbol': 'META240315P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 54, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1693243043, 'impliedVolatility': 0.937500625, 'inTheMoney': False}",0.937500625
30.0,2024-06-21,put,META240621P00030000,0.01,0.0,0.01,0.0,0.0,1.0,733.0,0.7500025,META,False,META,297.89,2023-09-08 20:00:01,2023-09-08 18:33:05,"{'contractSymbol': 'META240621P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 733, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1694197985, 'impliedVolatility': 0.7500025, 'inTheMoney': False}",0.7500025
30.0,2025-01-17,put,META250117P00030000,0.06,0.0,0.21,0.0,0.0,4.0,1532.0,0.7509790527343749,META,False,META,297.89,2023-09-08 20:00:01,2023-08-24 14:34:53,"{'contractSymbol': 'META250117P00030000', 'strike': 30.0, 'currency': 'USD', 'lastPrice': 0.06, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 1532, 'bid': 0.0, 'ask': 0.21, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1692887693, 'impliedVolatility': 0.7509790527343749, 'inTheMoney': False}",0.7509790527343749
