Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON,Iv
155.0,2023-09-15,put,SPY230915P00155000,0.01,0.0,0.01,0.0,0.0,30.0,4485.0,2.3750040624999995,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-07-24 13:38:43,"{'contractSymbol': 'SPY230915P00155000', 'strike': 155.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 30, 'openInterest': 4485, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1690205923, 'impliedVolatility': 2.3750040624999995, 'inTheMoney': False}",2.3750040624999995
155.0,2023-10-20,put,SPY231020P00155000,0.01,0.0,0.01,0.0,0.0,40.0,2672.0,0.9062509375,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-23 18:39:57,"{'contractSymbol': 'SPY231020P00155000', 'strike': 155.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 40, 'openInterest': 2672, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1692815997, 'impliedVolatility': 0.9062509375, 'inTheMoney': False}",0.9062509375
155.0,2023-12-15,put,SPY231215P00155000,0.02,0.02,0.03,-0.01,-33.333336,1501.0,7690.0,0.6640658593750002,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 14:27:07,"{'contractSymbol': 'SPY231215P00155000', 'strike': 155.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': -0.01, 'percentChange': -33.333336, 'volume': 1501, 'openInterest': 7690, 'bid': 0.02, 'ask': 0.03, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1694183227, 'impliedVolatility': 0.6640658593750002, 'inTheMoney': False}",0.6640658593750002
155.0,2024-09-20,put,SPY240920P00155000,0.63,0.4,0.47,0.0,0.0,5.0,6.0,0.4567925415039063,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-24 17:34:27,"{'contractSymbol': 'SPY240920P00155000', 'strike': 155.0, 'currency': 'USD', 'lastPrice': 0.63, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 6, 'bid': 0.4, 'ask': 0.47, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692898467, 'impliedVolatility': 0.4567925415039063, 'inTheMoney': False}",0.4567925415039063
155.0,2025-06-20,put,SPY250620P00155000,0.8,0.0,5.0,0.0,0.0,2.0,6.0,0.5231981274414061,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-29 17:40:12,"{'contractSymbol': 'SPY250620P00155000', 'strike': 155.0, 'currency': 'USD', 'lastPrice': 0.8, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 6, 'bid': 0.0, 'ask': 5.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1693330812, 'impliedVolatility': 0.5231981274414061, 'inTheMoney': False}",0.5231981274414061
155.0,2025-12-19,put,SPY251219P00155000,1.55,0.7,1.7,0.0,0.0,1.0,27.0,0.37329728271484375,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-10 19:45:52,"{'contractSymbol': 'SPY251219P00155000', 'strike': 155.0, 'currency': 'USD', 'lastPrice': 1.55, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 27, 'bid': 0.7, 'ask': 1.7, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1691696752, 'impliedVolatility': 0.37329728271484375, 'inTheMoney': False}",0.37329728271484375
160.0,2023-09-15,put,SPY230915P00160000,0.01,0.0,0.01,0.0,0.0,1.0,4863.0,2.3125042187499996,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-22 14:28:19,"{'contractSymbol': 'SPY230915P00160000', 'strike': 160.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 4863, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1692714499, 'impliedVolatility': 2.3125042187499996, 'inTheMoney': False}",2.3125042187499996
160.0,2023-10-20,put,SPY231020P00160000,0.01,0.0,0.01,0.0,0.0,1.0,4707.0,0.87500125,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-29 19:50:27,"{'contractSymbol': 'SPY231020P00160000', 'strike': 160.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 4707, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1693338627, 'impliedVolatility': 0.87500125, 'inTheMoney': False}",0.87500125
160.0,2023-12-15,put,SPY231215P00160000,0.03,0.02,0.03,0.0,0.0,1.0,5788.0,0.6445348046875,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-07 17:15:19,"{'contractSymbol': 'SPY231215P00160000', 'strike': 160.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 5788, 'bid': 0.02, 'ask': 0.03, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1694106919, 'impliedVolatility': 0.6445348046875, 'inTheMoney': False}",0.6445348046875
160.0,2024-09-20,put,SPY240920P00160000,0.48,0.43,0.5,0.0,0.0,4.0,39.0,0.44751529052734373,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 14:52:42,"{'contractSymbol': 'SPY240920P00160000', 'strike': 160.0, 'currency': 'USD', 'lastPrice': 0.48, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 39, 'bid': 0.43, 'ask': 0.5, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1694011962, 'impliedVolatility': 0.44751529052734373, 'inTheMoney': False}",0.44751529052734373
160.0,2024-12-20,put,SPY241220P00160000,0.78,0.6,0.68,0.0,0.0,1.0,220.0,0.418951123046875,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-09 15:30:31,"{'contractSymbol': 'SPY241220P00160000', 'strike': 160.0, 'currency': 'USD', 'lastPrice': 0.78, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 220, 'bid': 0.6, 'ask': 0.68, 'contractSize': 'REGULAR', 'expiration': 1734652800, 'lastTradeDate': 1691595031, 'impliedVolatility': 0.418951123046875, 'inTheMoney': False}",0.418951123046875
160.0,2025-06-20,put,SPY250620P00160000,0.95,0.93,1.5,0.0,0.0,4.0,10.0,0.4018614501953125,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-30 15:04:14,"{'contractSymbol': 'SPY250620P00160000', 'strike': 160.0, 'currency': 'USD', 'lastPrice': 0.95, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 10, 'bid': 0.93, 'ask': 1.5, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1693407854, 'impliedVolatility': 0.4018614501953125, 'inTheMoney': False}",0.4018614501953125
160.0,2025-12-19,put,SPY251219P00160000,1.47,1.16,2.12,0.0,0.0,1.0,502.0,0.37744763183593744,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-04 13:30:15,"{'contractSymbol': 'SPY251219P00160000', 'strike': 160.0, 'currency': 'USD', 'lastPrice': 1.47, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 502, 'bid': 1.16, 'ask': 2.12, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1691155815, 'impliedVolatility': 0.37744763183593744, 'inTheMoney': False}",0.37744763183593744
165.0,2023-09-15,put,SPY230915P00165000,0.01,0.0,0.01,0.0,0.0,1.0,4248.0,2.2500043749999996,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-31 15:26:57,"{'contractSymbol': 'SPY230915P00165000', 'strike': 165.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 4248, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1693495617, 'impliedVolatility': 2.2500043749999996, 'inTheMoney': False}",2.2500043749999996
165.0,2023-10-20,put,SPY231020P00165000,0.01,0.0,0.01,0.0,0.0,5.0,1098.0,0.8437515624999999,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-29 16:12:37,"{'contractSymbol': 'SPY231020P00165000', 'strike': 165.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 1098, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1693325557, 'impliedVolatility': 0.8437515624999999, 'inTheMoney': False}",0.8437515624999999
165.0,2023-12-15,put,SPY231215P00165000,0.02,0.02,0.03,-0.01,-33.333336,1.0,8395.0,0.6250037500000001,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 14:23:17,"{'contractSymbol': 'SPY231215P00165000', 'strike': 165.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': -0.01, 'percentChange': -33.333336, 'volume': 1, 'openInterest': 8395, 'bid': 0.02, 'ask': 0.03, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1694182997, 'impliedVolatility': 0.6250037500000001, 'inTheMoney': False}",0.6250037500000001
165.0,2024-09-20,put,SPY240920P00165000,0.5,0.46,0.54,0.0,0.0,1.0,9.0,0.43933666137695315,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 14:01:32,"{'contractSymbol': 'SPY240920P00165000', 'strike': 165.0, 'currency': 'USD', 'lastPrice': 0.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 9, 'bid': 0.46, 'ask': 0.54, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1694008892, 'impliedVolatility': 0.43933666137695315, 'inTheMoney': False}",0.43933666137695315
165.0,2025-06-20,put,SPY250620P00165000,1.06,0.0,5.0,0.0,0.0,1.0,3.0,0.4950001672363281,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-28 17:42:05,"{'contractSymbol': 'SPY250620P00165000', 'strike': 165.0, 'currency': 'USD', 'lastPrice': 1.06, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3, 'bid': 0.0, 'ask': 5.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1693244525, 'impliedVolatility': 0.4950001672363281, 'inTheMoney': False}",0.4950001672363281
165.0,2025-12-19,put,SPY251219P00165000,1.57,0.13,5.0,0.0,0.0,1.0,13.0,0.43753614227294924,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-08 14:05:24,"{'contractSymbol': 'SPY251219P00165000', 'strike': 165.0, 'currency': 'USD', 'lastPrice': 1.57, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 13, 'bid': 0.13, 'ask': 5.0, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1691503524, 'impliedVolatility': 0.43753614227294924, 'inTheMoney': False}",0.43753614227294924
170.0,2023-09-15,put,SPY230915P00170000,0.01,0.0,0.01,0.0,0.0,7.0,5919.0,2.1875045312499997,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 19:04:36,"{'contractSymbol': 'SPY230915P00170000', 'strike': 170.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 7, 'openInterest': 5919, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1694199876, 'impliedVolatility': 2.1875045312499997, 'inTheMoney': False}",2.1875045312499997
170.0,2023-10-20,put,SPY231020P00170000,0.02,0.0,0.01,0.0,0.0,1.0,3883.0,0.8281267187499999,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-25 20:06:03,"{'contractSymbol': 'SPY231020P00170000', 'strike': 170.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3883, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1692993963, 'impliedVolatility': 0.8281267187499999, 'inTheMoney': False}",0.8281267187499999
170.0,2023-12-15,put,SPY231215P00170000,0.03,0.02,0.03,-0.01,-25.0,1.0,5405.0,0.6093789062500001,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 20:04:29,"{'contractSymbol': 'SPY231215P00170000', 'strike': 170.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': -0.01, 'percentChange': -25.0, 'volume': 1, 'openInterest': 5405, 'bid': 0.02, 'ask': 0.03, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1694203469, 'impliedVolatility': 0.6093789062500001, 'inTheMoney': False}",0.6093789062500001
170.0,2024-09-20,put,SPY240920P00170000,0.7,0.5,0.57,0.0,0.0,2.0,6.0,0.43018147949218755,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-23 15:04:46,"{'contractSymbol': 'SPY240920P00170000', 'strike': 170.0, 'currency': 'USD', 'lastPrice': 0.7, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 6, 'bid': 0.5, 'ask': 0.57, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692803086, 'impliedVolatility': 0.43018147949218755, 'inTheMoney': False}",0.43018147949218755
170.0,2024-12-20,put,SPY241220P00170000,0.81,0.7,0.76,0.01999998,2.531643,18.0,58.0,0.4022276574707031,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 14:30:33,"{'contractSymbol': 'SPY241220P00170000', 'strike': 170.0, 'currency': 'USD', 'lastPrice': 0.81, 'change': 0.01999998, 'percentChange': 2.531643, 'volume': 18, 'openInterest': 58, 'bid': 0.7, 'ask': 0.76, 'contractSize': 'REGULAR', 'expiration': 1734652800, 'lastTradeDate': 1694183433, 'impliedVolatility': 0.4022276574707031, 'inTheMoney': False}",0.4022276574707031
170.0,2025-06-20,put,SPY250620P00170000,1.7,0.0,5.0,0.0,0.0,,1.0,0.4815725671386719,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-05-30 17:42:06,"{'contractSymbol': 'SPY250620P00170000', 'strike': 170.0, 'currency': 'USD', 'lastPrice': 1.7, 'change': 0.0, 'percentChange': 0.0, 'openInterest': 1, 'bid': 0.0, 'ask': 5.0, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1685468526, 'impliedVolatility': 0.4815725671386719, 'inTheMoney': False}",0.4815725671386719
170.0,2025-12-19,put,SPY251219P00170000,1.67,1.35,2.0,0.0,0.0,5.0,22.0,0.35315588256835934,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-05 15:59:17,"{'contractSymbol': 'SPY251219P00170000', 'strike': 170.0, 'currency': 'USD', 'lastPrice': 1.67, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 22, 'bid': 1.35, 'ask': 2.0, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1693929557, 'impliedVolatility': 0.35315588256835934, 'inTheMoney': False}",0.35315588256835934
175.0,2023-09-15,put,SPY230915P00175000,0.01,0.0,0.01,0.0,0.0,341.0,5624.0,2.1250046874999997,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-07 17:44:56,"{'contractSymbol': 'SPY230915P00175000', 'strike': 175.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 341, 'openInterest': 5624, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1691430296, 'impliedVolatility': 2.1250046874999997, 'inTheMoney': False}",2.1250046874999997
175.0,2023-10-20,put,SPY231020P00175000,0.01,0.0,0.01,0.0,0.0,101.0,712.0,0.8125018749999999,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-05 14:24:33,"{'contractSymbol': 'SPY231020P00175000', 'strike': 175.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 101, 'openInterest': 712, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1693923873, 'impliedVolatility': 0.8125018749999999, 'inTheMoney': False}",0.8125018749999999
175.0,2023-12-15,put,SPY231215P00175000,0.03,0.03,0.04,0.0,0.0,5.0,4272.0,0.6074258007812501,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 19:41:22,"{'contractSymbol': 'SPY231215P00175000', 'strike': 175.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 4272, 'bid': 0.03, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1694202082, 'impliedVolatility': 0.6074258007812501, 'inTheMoney': False}",0.6074258007812501
175.0,2024-09-20,put,SPY240920P00175000,0.65,0.54,0.61,0.0,0.0,1.0,2.0,0.42212491943359376,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-29 14:30:00,"{'contractSymbol': 'SPY240920P00175000', 'strike': 175.0, 'currency': 'USD', 'lastPrice': 0.65, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2, 'bid': 0.54, 'ask': 0.61, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1693319400, 'impliedVolatility': 0.42212491943359376, 'inTheMoney': False}",0.42212491943359376
175.0,2025-06-20,put,SPY250620P00175000,1.25,0.0,1.5,0.0,0.0,19.0,9.0,0.3693300372314453,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-18 14:18:52,"{'contractSymbol': 'SPY250620P00175000', 'strike': 175.0, 'currency': 'USD', 'lastPrice': 1.25, 'change': 0.0, 'percentChange': 0.0, 'volume': 19, 'openInterest': 9, 'bid': 0.0, 'ask': 1.5, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1692368332, 'impliedVolatility': 0.3693300372314453, 'inTheMoney': False}",0.3693300372314453
175.0,2025-12-19,put,SPY251219P00175000,1.87,1.2,2.0,0.0,0.0,1.0,120.0,0.34339035522460937,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-07 13:30:01,"{'contractSymbol': 'SPY251219P00175000', 'strike': 175.0, 'currency': 'USD', 'lastPrice': 1.87, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 120, 'bid': 1.2, 'ask': 2.0, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1694093401, 'impliedVolatility': 0.34339035522460937, 'inTheMoney': False}",0.34339035522460937
180.0,2023-09-15,put,SPY230915P00180000,0.01,0.0,0.01,0.0,0.0,1.0,3733.0,2.0625048437499998,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-04 18:35:41,"{'contractSymbol': 'SPY230915P00180000', 'strike': 180.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3733, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1691174141, 'impliedVolatility': 2.0625048437499998, 'inTheMoney': False}",2.0625048437499998
180.0,2023-10-20,put,SPY231020P00180000,0.01,0.0,0.01,0.0,0.0,10.0,541.0,0.7812521875,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-08-28 16:35:00,"{'contractSymbol': 'SPY231020P00180000', 'strike': 180.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 541, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1693240500, 'impliedVolatility': 0.7812521875, 'inTheMoney': False}",0.7812521875
180.0,2023-12-15,put,SPY231215P00180000,0.05,0.03,0.04,0.0,0.0,2.0,11665.0,0.5898478515625001,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-06 14:27:33,"{'contractSymbol': 'SPY231215P00180000', 'strike': 180.0, 'currency': 'USD', 'lastPrice': 0.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 11665, 'bid': 0.03, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1694010453, 'impliedVolatility': 0.5898478515625001, 'inTheMoney': False}",0.5898478515625001
180.0,2024-01-19,put,SPY240119P00180000,0.08,0.06,0.08,0.0,0.0,122.0,14230.0,0.5390671093750001,SPY,False,SPY,445.52,2023-09-08 20:00:00,2023-09-08 18:46:07,"{'contractSymbol': 'SPY240119P00180000', 'strike': 180.0, 'currency': 'USD', 'lastPrice': 0.08, 'change': 0.0, 'percentChange': 0.0, 'volume': 122, 'openInterest': 14230, 'bid': 0.06, 'ask': 0.08, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1694198767, 'impliedVolatility': 0.5390671093750001, 'inTheMoney': False}",0.5390671093750001
